year,from_core,to_core,candidate_path,geometry_sha256,old_cost,new_cost,old_route_candidate_cost,optimized_cost_change_pct,old_length_km,new_length_km,fallback_length_m,below95pct_coverage_valid_length_m,source_endpoint_shift_km,destination_endpoint_shift_km,new_within_1000m_of_old_pct,old_within_1000m_of_new_pct,new_within_5000m_of_old_pct,old_within_5000m_of_new_pct
2012,45,53,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_45\attempt_f266f8c6a7.gdb\route_53_e0fb11a5a5,1f1f60c9835e07fd7c8b23bf36f989b2aac3e32cbf4df4796991c0b32c8471f8,690801.8125,692779.5,694234.3147652905,0.28628869586238004,268.84062043356676,268.840620433566,0.0,0.0,2.053227908740045e-08,2.053227908740045e-08,100.0,99.99999999803173,100.0,100.0
2012,49,53,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_49\attempt_550c047aff.gdb\route_53_20b18a84b5,7dc2696da82b1bf31dd15b27136ca2fb64334e4254eaee928f98fe6b778735ad,359500.125,360427.5625,361272.9635778838,0.2579797434006492,125.14213562373995,125.14213562373095,0.0,0.0,2.052837437403065e-08,2.053227908740045e-08,100.00000000000001,99.99999999571583,99.99999999999999,100.0
2012,50,53,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_50\attempt_2fc1c0576d.gdb\route_53_eb9bf6ff94,78e4ca187f6285c1343d65eac9a88f547e4bdea9b181b2d0ada1d5b4b07d3b5b,640987.0625,641658.5,642924.6548888456,0.10475055415022361,259.90663761154985,260.492424049175,0.0,0.0,2.0529661472829227e-08,2.0530976922847057e-08,92.13593973087447,92.11821541951997,100.0,100.0
2016,1,9,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_1\attempt_beae872c61.gdb\route_9_2fd0826687,6f879eba4ac81d9acf95e1eee2d806b7a2e25db8ded7d6ec597d311b1fcca0cb,134277.71875,134989.203125,136138.9331818285,0.5298603384263911,99.6984848098409,99.28427124746192,0.0,0.0,1.0000000071786346,2.0527930048796563e-08,40.53274519869938,41.19527787972389,84.82028660293365,84.62600246573562
2016,1,13,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_1\attempt_beae872c61.gdb\route_13_f40957d6ac,1600b05d52e710fc4d9dcff5d117d1e90b43543f247fd943ed877cbfd6f1469b,303108.875,305251.28125,308449.38775192207,0.7068107952959091,209.52186130069634,209.52186130069785,0.0,0.0,1.0000000071786346,1.0000000071786346,64.43000673215231,64.62770148205395,92.80692347320206,92.6844661930688
2016,1,17,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_1\attempt_beae872c61.gdb\route_17_7ea032bb0f,50230f9176ef10e2962b2a27e218aa60b778311f306f682166497d0645ec3b00,373830.21875,374395.78125,376992.4472161254,0.15128859884336876,243.3969696196679,242.9827560572969,0.0,0.0,1.0000000071786346,2.053010432414906e-08,73.06152702060326,73.27755123631042,93.79747432769395,93.70261568156954
2016,9,13,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_9\attempt_23e0266b3d.gdb\route_13_c138910ea9,d2638796cbde96d8632f74f917ef55815b87d8ff30b85653e5bab4f1e17adbe7,46481.77734375,47002.40625,47311.50943810722,1.1200709955640376,26.38477631084542,26.38477631085024,0.0,0.0,1.0000000071786346,1.0000000071786346,100.0,100.0000000010699,100.0,99.99999999999999
2016,9,17,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_9\attempt_23e0266b3d.gdb\route_17_48e5cef8e4,2e7e223371bef41e9f7ecdf17b4f6bc9cea36d1f8253d4d63db70609a46f812a,94059.4453125,94511.8125,95620.49836930165,0.48093754539701994,56.65685424950121,56.242640687119284,0.0,0.0,2.052837437403065e-08,1.0000000071786346,100.0,99.99999999855996,100.0,100.0
2016,13,17,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_13\attempt_e51e1a51f1.gdb\route_17_e0fea31047,fe267ced108024476e21c0342c3e3c7af6955abf05973988b27d2c2a0cc766fd,154541.0,155449.296875,156683.54179394775,0.5877384480493797,101.32590180780845,98.84062043356593,0.0,0.0,2.052835914223407e-08,3.999999980765395,45.548899945479214,44.551427450285566,51.793555732981766,50.01520082393354
2016,17,24,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_17\attempt_5bdd66cbc5.gdb\route_24_0ac5d7984b,1edd9e65874c5bb565e9ff7b22136538cba0fc069925b1d4c3527e4b6befd5f5,56723.33203125,57313.4453125,59391.81191691586,1.0403360665147465,32.07106781186833,33.071067811865476,0.0,0.0,1.000000007171184,9.055385147396356,21.166537590565763,21.82652617205508,37.018296153113184,38.59858407402607
